X,Y,OBJECTID,EVENT_UNIQUE_ID,OCC_DATE,OCC_YEAR,OCC_MONTH,OCC_DAY,OCC_DOW,OCC_DOY,DIVISION,HOMICIDE_TYPE,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140,LONG_WGS84,LAT_WGS84
-8820731.96980775,5425005.6389127,440,GO-20103456178,2010/02/14 05:00:00+00,2010,February,14,Sunday,45,D43,Other,138,Eglinton East,138,Eglinton East (138),-79.2379834562182,43.7381261815842
-8828715.21035456,5413494.21313654,441,GO-20103593600,2010/02/15 05:00:00+00,2010,February,15,Monday,46,D55,Other,70,South Riverdale,70,South Riverdale (70),-79.3096981264304,43.6633658920757
-8816443.65949165,5429215.20575362,442,GO-2010357703,2010/03/11 05:00:00+00,2010,March,11,Thursday,70,D43,Shooting,136,West Hill,136,West Hill (136),-79.1994609085625,43.7654416916803
-8829122.60028376,5429385.09412299,443,GO-20103680160,2010/03/13 05:00:00+00,2010,March,13,Saturday,72,D41,Other,119,Wexford/Maryvale,119,Wexford/Maryvale (119),-79.3133577721091,43.7665438213529
-8844713.01118691,5412213.06904197,444,GO-20103657524,2010/04/04 04:00:00+00,2010,April,4,Sunday,94,D11,Other,87,High Park-Swansea,87,High Park-Swansea (87),-79.4534088155292,43.655039810848
-8835197.24734418,5412184.15607716,445,GO-20103733844,2010/04/28 04:00:00+00,2010,April,28,Wednesday,118,D51,Other,73,Moss Park,73,Moss Park (73),-79.3679272545522,43.6548518939556
-8842524.61460193,5416809.62425293,446,GO-20103427476,2010/05/03 04:00:00+00,2010,May,3,Monday,123,D13,Shooting,107,Oakwood Village,107,Oakwood Village (107),-79.4337501152659,43.6849071958876
-8843603.03396886,5413802.3554907,447,GO-20103662181,2010/05/08 04:00:00+00,2010,May,8,Saturday,128,D14,Other,171,Junction-Wallace Emerson,93,Dovercourt-Wallace Emerson-Junction (93),-79.443437721197,43.6653683194498
-8829005.03821857,5434155.49637948,448,GO-20103709341,2010/05/10 04:00:00+00,2010,May,10,Monday,130,D42,Stabbing,148,East L'Amoreaux,117,L'Amoreaux (117),-79.3123016941932,43.7974829033198
-8846600.68618251,5417782.04820404,449,GO-20103577964,2010/05/17 04:00:00+00,2010,May,17,Monday,137,D12,Shooting,112,Beechborough-Greenbrook,112,Beechborough-Greenbrook (112),-79.4703660893965,43.6912238838035
-8817257.92995207,5429423.81208965,450,GO-20103801763,2010/05/25 04:00:00+00,2010,May,25,Tuesday,145,D43,Other,135,Morningside,135,Morningside (135),-79.2067756249968,43.7667949964006
-8851370.03629348,5425199.5216569,451,GO-20103795155,2010/05/29 04:00:00+00,2010,May,29,Saturday,149,D31,Other,25,Glenfield-Jane Heights,25,Glenfield-Jane Heights (25),-79.5132098896586,43.7393845436018
-8847065.97126381,5409893.31463782,452,GO-20103568162,2010/05/29 04:00:00+00,2010,May,29,Saturday,149,D11,Stabbing,87,High Park-Swansea,87,High Park-Swansea (87),-79.4745458158558,43.6399609236976
-8850219.99029263,5419063.76400351,453,GO-20103746928,2010/05/31 04:00:00+00,2010,May,31,Monday,151,D12,Other,30,Brookhaven-Amesbury,30,Brookhaven-Amesbury (30),-79.5028788512612,43.6995486594179
-8840530.78489463,5416060.97018595,454,GO-20103844704,2010/06/12 04:00:00+00,2010,June,12,Saturday,163,D13,Stabbing,96,Casa Loma,96,Casa Loma (96),-79.4158392378859,43.6800436231643
-8851217.2824637,5403644.38036676,455,GO-20103711024,2010/06/12 04:00:00+00,2010,June,12,Saturday,163,D22,Other,18,New Toronto,18,New Toronto (18),-79.511837678706,43.5993227172547
-8856427.16598983,5418247.32228772,456,GO-20103786264,2010/06/29 04:00:00+00,2010,June,29,Tuesday,180,D23,Stabbing,6,Kingsview Village-The Westway,6,Kingsview Village-The Westway (6),-79.5586388586282,43.6942459837147
-8850559.74216527,5415453.60306766,457,GO-20103773164,2010/06/30 04:00:00+00,2010,June,30,Wednesday,181,D12,Stabbing,111,Rockcliffe-Smythe,111,Rockcliffe-Smythe (111),-79.5059308940438,43.676097619766
-8848386.48547632,5426033.28275369,458,GO-20103776066,2010/07/02 04:00:00+00,2010,July,2,Friday,183,D31,Shooting,155,Downsview,26,Downsview-Roding-CFB (26),-79.4864081970644,43.7447956225057
-8838990.82467748,5414267.22782092,459,GO-20103771858,2010/07/02 04:00:00+00,2010,July,2,Friday,183,D53,Stabbing,95,Annex,95,Annex (95),-79.4020055402277,43.6683891109392
-8823923.48669573,5427743.73520769,460,GO-20103757791,2010/07/06 04:00:00+00,2010,July,6,Tuesday,187,D41,Shooting,156,Bendale-Glen Andrew,127,Bendale (127),-79.26665334024,43.7558948657419
-8828576.26637553,5425108.5073697,461,GO-20102896399,2010/07/09 04:00:00+00,2010,July,9,Friday,190,D41,Other,119,Wexford/Maryvale,119,Wexford/Maryvale (119),-79.3084499710503,43.7387938353503
-8838532.39932585,5411785.25142124,462,GO-20103360930,2010/07/10 04:00:00+00,2010,July,10,Saturday,191,D52,Shooting,78,Kensington-Chinatown,78,Kensington-Chinatown (78),-79.3978874354924,43.6522591919244
-8830935.34479428,5421490.55571426,463,GO-20103587228,2010/07/13 04:00:00+00,2010,July,13,Tuesday,194,D54,Shooting,44,Flemingdon Park,44,Flemingdon Park (44),-79.3296419327201,43.715307564441
-8821707.5311897,5427645.73291405,464,GO-20103831826,2010/07/14 04:00:00+00,2010,July,14,Wednesday,195,D41,Stabbing,156,Bendale-Glen Andrew,127,Bendale (127),-79.2467470734873,43.7552589776689
-8823083.30161446,5432600.89168706,465,GO-20103686077,2010/07/16 04:00:00+00,2010,July,16,Friday,197,D42,Shooting,128,Agincourt South-Malvern West,128,Agincourt South-Malvern West (128),-79.2591058288332,43.7874020651242
-8850662.90171475,5425343.44590082,466,GO-20103520868,2010/07/30 04:00:00+00,2010,July,30,Friday,211,D31,Shooting,25,Glenfield-Jane Heights,25,Glenfield-Jane Heights (25),-79.5068575919572,43.7403186417493
-8862313.06406311,5424079.24415818,467,GO-20103804848,2010/07/30 04:00:00+00,2010,July,30,Friday,211,D23,Shooting,1,West Humber-Clairville,1,West Humber-Clairville (1),-79.6115127810624,43.7321132135113
-8831525.98296929,5422017.14682696,468,GO-20103883110,2010/07/31 04:00:00+00,2010,July,31,Saturday,212,D54,Stabbing,44,Flemingdon Park,44,Flemingdon Park (44),-79.3349477263428,43.7187265523928
-8835274.45887695,5413880.09737828,469,GO-20103561930,2010/08/08 04:00:00+00,2010,August,8,Sunday,220,D51,Other,71,Cabbagetown-South St.James Town,71,Cabbagetown-South St.James Town (71),-79.3686208577637,43.6658735049772
-8853326.88889421,5410614.63681859,470,GO-20103436989,2010/08/14 04:00:00+00,2010,August,14,Saturday,226,D22,Shooting,159,Etobicoke City Centre,14,Islington-City Centre West (14),-79.5307885955331,43.6446500736934
-8836068.37801938,5414463.106827,471,GO-20103577793,2010/08/14 04:00:00+00,2010,August,14,Saturday,226,D51,Shooting,74,North St.James Town,74,North St.James Town (74),-79.3757527552695,43.6696619087656
-8843177.64189688,5422876.25617435,472,GO-20103773675,2010/08/24 04:00:00+00,2010,August,24,Tuesday,236,D32,Shooting,32,Englemount-Lawrence,32,Englemount-Lawrence (32),-79.4396163587477,43.7243040563148
-8843240.04326196,5411657.81705861,473,GO-20103412926,2010/08/27 04:00:00+00,2010,August,27,Friday,239,D14,Stabbing,83,Dufferin Grove,83,Dufferin Grove (83),-79.4401769199398,43.6514309016255
-8846956.53385165,5413949.83289406,474,GO-20103793509,2010/08/29 04:00:00+00,2010,August,29,Sunday,241,D51,Other,90,Junction Area,90,Junction Area (90),-79.473562723309,43.666326660474
-8832237.6037235,5420357.75340513,475,GO-2018104863,2010/09/06 04:00:00+00,2010,September,6,Monday,249,D52,Other,55,Thorncliffe Park,55,Thorncliffe Park (55),-79.3413403236696,43.7079519789942
-8820069.65167678,5428273.51086579,476,GO-20103528531,2010/09/10 04:00:00+00,2010,September,10,Friday,253,D43,Shooting,142,Woburn North,137,Woburn (137),-79.2320337510839,43.7593321988488
-8851993.59498151,5428671.23069597,477,GO-20103836758,2010/09/12 04:00:00+00,2010,September,12,Sunday,255,D31,Shooting,24,Black Creek,24,Black Creek (24),-79.5188114129956,43.7619125867231
-8848803.251067,5418584.65504065,478,GO-20103912797,2010/09/12 04:00:00+00,2010,September,12,Sunday,255,D12,Other,30,Brookhaven-Amesbury,30,Brookhaven-Amesbury (30),-79.4901520660717,43.6964369699852
-8851361.53048251,5417107.6351601,479,GO-20103905801,2010/09/25 04:00:00+00,2010,September,25,Saturday,268,D23,Stabbing,8,Humber Heights-Westmount,8,Humber Heights-Westmount (8),-79.5131334805071,43.6868430905294
-8851158.39189272,5418883.67802314,480,GO-20103708472,2010/09/29 04:00:00+00,2010,September,29,Wednesday,272,D12,Shooting,113,Weston,113,Weston (113),-79.5113086556678,43.6983790655589
-8851158.39189272,5418883.67802314,481,GO-20103708472,2010/09/29 04:00:00+00,2010,September,29,Wednesday,272,D12,Shooting,113,Weston,113,Weston (113),-79.5113086556678,43.6983790655589
-8842474.71085345,5408935.23143316,482,GO-20103834477,2010/10/04 04:00:00+00,2010,October,4,Monday,277,D14,Shooting,85,South Parkdale,85,South Parkdale (85),-79.4333018222314,43.6337320785132
-8851620.25167328,5428050.00972241,483,GO-20103633942,2010/10/04 04:00:00+00,2010,October,4,Monday,277,D31,Shooting,24,Black Creek,24,Black Creek (24),-79.5154576133408,43.7578820850479
-8834212.05960926,5413029.30261272,484,GO-20103561941,2010/10/09 04:00:00+00,2010,October,9,Saturday,282,D51,Shooting,72,Regent Park,72,Regent Park (72),-79.359077162893,43.6603445994483
-8834212.05960926,5413029.30261272,485,GO-20103561941,2010/10/09 04:00:00+00,2010,October,9,Saturday,282,D51,Shooting,72,Regent Park,72,Regent Park (72),-79.359077162893,43.6603445994483
-8825076.20414172,5419505.01293091,486,GO-20103520082,2010/10/17 04:00:00+00,2010,October,17,Sunday,290,D41,Shooting,121,Oakridge,121,Oakridge (121),-79.277008376877,43.7024143143027
-8834537.37924388,5412608.5738567,487,GO-20103772354,2010/10/25 04:00:00+00,2010,October,25,Monday,298,D51,Shooting,72,Regent Park,72,Regent Park (72),-79.3619995594235,43.657610296714
-8833617.39166868,5413541.04166318,488,GO-20103355708,2010/10/27 04:00:00+00,2010,October,27,Wednesday,300,D55,Stabbing,70,South Riverdale,70,South Riverdale (70),-79.3537351702637,43.6636702057171
-8840392.43992578,5430179.1968087,489,GO-20103911901,2010/11/17 05:00:00+00,2010,November,17,Wednesday,321,D32,Shooting,37,Willowdale West,37,Willowdale West (37),-79.4145964643991,43.7716951914715
-8833537.29373283,5432592.03485823,490,GO-20103929126,2010/11/20 05:00:00+00,2010,November,20,Saturday,324,D33,Shooting,47,Don Valley Village,47,Don Valley Village (47),-79.3530156376861,43.787344628236
-8850276.25595002,5425459.51472952,491,GO-20103988019,2010/11/22 05:00:00+00,2010,November,22,Monday,326,D31,Shooting,25,Glenfield-Jane Heights,25,Glenfield-Jane Heights (25),-79.5033842941023,43.7410719421025
-8819745.19220787,5428531.49578595,492,GO-20103904746,2010/11/24 05:00:00+00,2010,November,24,Wednesday,328,D43,Shooting,142,Woburn North,137,Woburn (137),-79.2291190815568,43.7610060063712
-8837851.44709136,5410626.94507884,493,GO-20103845292,2010/11/27 05:00:00+00,2010,November,27,Saturday,331,D52,Other,164,Wellington Place,77,Waterfront Communities-The Island (77),-79.3917703370827,43.6447300838337
-8834108.14297592,5413160.08131368,494,GO-20103878370,2010/11/29 05:00:00+00,2010,November,29,Monday,333,D51,Shooting,72,Regent Park,72,Regent Park (72),-79.3581436642048,43.6611945003632
-8827653.19179953,5416665.42231986,495,GO-20104003542,2010/12/02 05:00:00+00,2010,December,2,Thursday,336,D55,Other,62,East End-Danforth,62,East End-Danforth (62),-79.3001578511043,43.6839704299225
-8848604.72845122,5414728.94284519,496,GO-20104016091,2010/12/25 05:00:00+00,2010,December,25,Saturday,359,D12,Shooting,111,Rockcliffe-Smythe,111,Rockcliffe-Smythe (111),-79.488368707015,43.6713892364096
-8832237.6037235,5420357.75340513,497,GO-2018104863,2010/12/29 05:00:00+00,2010,December,29,Wednesday,363,D52,Other,55,Thorncliffe Park,55,Thorncliffe Park (55),-79.3413403236696,43.7079519789942
-8838728.86698383,5411141.81193662,498,GO-20113922539,2011/01/01 05:00:00+00,2011,January,1,Saturday,1,D14,Stabbing,164,Wellington Place,77,Waterfront Communities-The Island (77),-79.3996523335368,43.6480768871805
-8825289.35001977,5424198.55576783,499,GO-20112885827,2011/01/05 05:00:00+00,2011,January,5,Wednesday,5,D41,Shooting,125,Ionview,125,Ionview (125),-79.2789230994044,43.7328876662652
-8815910.03782399,5428681.66657413,500,GO-20113737551,2011/01/06 05:00:00+00,2011,January,6,Thursday,6,D43,Other,136,West Hill,136,West Hill (136),-79.194667304213,43.761980293098
-8838386.49409378,5415238.49418135,501,GO-20114040426,2011/01/12 05:00:00+00,2011,January,12,Wednesday,12,D53,Other,95,Annex,95,Annex (95),-79.3965767464239,43.6747000165399
-8842946.34493058,5419880.18969368,502,GO-20114033175,2011/01/13 05:00:00+00,2011,January,13,Thursday,13,D13,Other,108,Briar Hill-Belgravia,108,Briar Hill-Belgravia (108),-79.437538583356,43.7048507606635
-8836355.71544373,5413942.94557378,503,GO-20113832781,2011/01/23 05:00:00+00,2011,January,23,Sunday,23,D51,Other,71,Cabbagetown-South St.James Town,71,Cabbagetown-South St.James Town (71),-79.3783339514245,43.6662819053856
-8855361.46376152,5426934.49138279,504,GO-20113966773,2011/02/01 05:00:00+00,2011,February,1,Tuesday,32,D31,Shooting,21,Humber Summit,21,Humber Summit (21),-79.549065492577,43.750643884213
-8848514.67298692,5426775.03594983,505,GO-20113530271,2011/02/05 05:00:00+00,2011,February,5,Saturday,36,D31,Stabbing,27,York University Heights,27,York University Heights (27),-79.4875597251812,43.7496091628881
-8818862.69325231,5428314.78702475,506,GO-20113948450,2011/02/11 05:00:00+00,2011,February,11,Friday,42,D43,Shooting,141,Golfdale-Cedarbrae-Woburn,137,Woburn (137),-79.2211914593499,43.7596000023909
-8848037.58592453,5418120.87444933,507,GO-20114017505,2011/02/11 05:00:00+00,2011,February,11,Friday,42,D12,Shooting,112,Beechborough-Greenbrook,112,Beechborough-Greenbrook (112),-79.4832739786703,43.6934246812123
-8850951.37125833,5418720.13073072,508,GO-20114017400,2011/02/16 05:00:00+00,2011,February,16,Wednesday,47,D12,Shooting,113,Weston,113,Weston (113),-79.5094489583078,43.6973168664435
-8819886.72325187,5433296.02825733,509,GO-201139593058,2011/02/19 05:00:00+00,2011,February,19,Saturday,50,D42,Other,146,Malvern East,132,Malvern (132),-79.230390476922,43.7919098901904
-8818458.68242625,5434256.71431586,510,GO-20113996966,2011/02/26 05:00:00+00,2011,February,26,Saturday,57,D42,Shooting,146,Malvern East,132,Malvern (132),-79.2175621675789,43.7981391924378
-8850064.26011363,5413728.73947253,511,GO-20114010034,2011/03/02 05:00:00+00,2011,March,2,Wednesday,61,D11,Shooting,114,Lambton Baby Point,114,Lambton Baby Point (114),-79.5014799029935,43.6648899404198
-8841867.630567,5414086.81953743,512,GO-20114029641,2011/03/03 05:00:00+00,2011,March,3,Thursday,62,D14,Other,172,Dovercourt Village,93,Dovercourt-Wallace Emerson-Junction (93),-79.4278483270096,43.6672168156034
-8855704.93593154,5418484.99400213,513,GO-20113973677,2011/03/20 04:00:00+00,2011,March,20,Sunday,79,D23,Shooting,6,Kingsview Village-The Westway,6,Kingsview Village-The Westway (6),-79.5521509563583,43.695789676787
-8842914.51178635,5409426.455383,514,GO-20113914456,2011/03/21 04:00:00+00,2011,March,21,Monday,80,D11,Other,85,South Parkdale,85,South Parkdale (85),-79.4372526209145,43.6369257840884
-8829039.03875328,5414086.0005256,515,GO-20113736070,2011/03/28 04:00:00+00,2011,March,28,Monday,87,D55,Shooting,63,The Beaches,63,The Beaches (63),-79.3126071264901,43.6672114941782
-8822695.01923057,5424538.66822978,516,GO-20113981811,2011/03/28 04:00:00+00,2011,March,28,Monday,87,D41,Shooting,138,Eglinton East,138,Eglinton East (138),-79.2556178287911,43.7350952823772
-8830412.4215976,5417068.86077052,517,GO-20113942884,2011/04/06 04:00:00+00,2011,April,6,Wednesday,96,D54,Other,66,Danforth,66,Danforth (66),-79.3249444337722,43.6865912135434
-8850196.94259394,5429206.04712576,518,GO-20113985830,2011/04/15 04:00:00+00,2011,April,15,Friday,105,D31,Other,27,York University Heights,27,York University Heights (27),-79.5026718095656,43.7653822763868
-8856551.03964751,5421198.82351803,519,GO-20113832638,2011/04/30 04:00:00+00,2011,April,30,Saturday,120,D23,Shooting,4,Rexdale-Kipling,4,Rexdale-Kipling (4),-79.5597516349048,43.713413355626
-8831132.41736238,5433480.94272695,520,GO-20113985926,2011/05/26 04:00:00+00,2011,May,26,Thursday,146,D42,Shooting,147,L'Amoreaux West,117,L'Amoreaux (117),-79.3314122656217,43.7931089671905
-8860291.25531499,5425105.66282657,521,GO-20114047557,2011/05/29 04:00:00+00,2011,May,29,Sunday,149,D23,Shooting,2,Mount Olive-Silverstone-Jamestown,2,Mount Olive-Silverstone-Jamestown (2),-79.5933505642914,43.738775373382
-8851734.03121351,5427221.16353093,522,GO-20113582659,2011/06/16 04:00:00+00,2011,June,16,Thursday,167,D31,Shooting,25,Glenfield-Jane Heights,25,Glenfield-Jane Heights (25),-79.5164797123403,43.7525040814841
-8828124.07469274,5423585.08949041,523,GO-20114071110,2011/07/01 04:00:00+00,2011,July,1,Friday,182,D33,Stabbing,119,Wexford/Maryvale,119,Wexford/Maryvale (119),-79.3043878644161,43.728905547643
-8818963.41746529,5425676.47059271,524,GO-20113984179,2011/07/22 04:00:00+00,2011,July,22,Friday,203,D43,Stabbing,139,Scarborough Village,139,Scarborough Village (139),-79.2220962800015,43.742479984694
-8849135.16293054,5417332.06897818,525,GO-20113794249,2011/07/29 04:00:00+00,2011,July,29,Friday,210,D12,Other,115,Mount Dennis,115,Mount Dennis (115),-79.493133681487,43.6883009843648
-8856937.1448448,5411844.99643234,526,GO-20113429437,2011/07/29 04:00:00+00,2011,July,29,Friday,210,D22,Shooting,158,Islington,14,Islington-City Centre West (14),-79.5632200772619,43.6526475149495
-8850707.63912567,5417822.15205613,527,GO-20114119820,2011/07/31 04:00:00+00,2011,July,31,Sunday,212,D12,Shooting,115,Mount Dennis,115,Mount Dennis (115),-79.5072594748955,43.6914843770683
-8848082.53283873,5423182.11834274,528,GO-20113443263,2011/08/10 04:00:00+00,2011,August,10,Wednesday,222,D31,Stabbing,155,Downsview,26,Downsview-Roding-CFB (26),-79.4836777436211,43.7262896468864
-8849257.31536626,5425772.56563535,529,GO-20114082526,2011/08/20 04:00:00+00,2011,August,20,Saturday,232,D31,Shooting,155,Downsview,26,Downsview-Roding-CFB (26),-79.4942309949615,43.7431036308142
-8842819.4220094,5425481.35133303,530,GO-20114131492,2011/08/23 04:00:00+00,2011,August,23,Tuesday,235,D32,Shooting,33,Clanton Park,33,Clanton Park (33),-79.436398415452,43.741213663425
-8850064.26011363,5413728.73947253,531,GO-20113721549,2011/08/27 04:00:00+00,2011,August,27,Saturday,239,D11,Shooting,114,Lambton Baby Point,114,Lambton Baby Point (114),-79.5014799029935,43.6648899404198
-8822050.70691592,5430309.19881659,532,GO-20114137445,2011/09/11 04:00:00+00,2011,September,11,Sunday,254,D43,Other,142,Woburn North,137,Woburn (137),-79.2498298726944,43.7725384763214
-8824105.41035092,5420271.32108229,533,GO-20113156934,2011/09/17 04:00:00+00,2011,September,17,Saturday,260,D41,Shooting,120,Clairlea-Birchmount,120,Clairlea-Birchmount (120),-79.268287587861,43.7073907138061
-8840540.01216722,5411003.92437103,534,GO-20114136529,2011/10/02 04:00:00+00,2011,October,2,Sunday,275,D14,Shooting,81,Trinity-Bellwoods,81,Trinity-Bellwoods (81),-79.4159221280246,43.6471805907352
-8841308.95132724,5410090.94114787,535,GO-20113405116,2011/10/07 04:00:00+00,2011,October,7,Friday,280,D14,Other,84,Little Portugal,84,Little Portugal (84),-79.4228296257221,43.6412456850773
-8827556.6012132,5421700.17415585,536,GO-20113887747,2011/10/09 04:00:00+00,2011,October,9,Sunday,282,D54,Shooting,43,Victoria Village,43,Victoria Village (43),-79.2992901630552,43.7166685729135
-8827704.4102312,5418273.1925597,537,GO-20114156058,2011/10/14 04:00:00+00,2011,October,14,Friday,287,D54,Shooting,61,Taylor-Massey,61,Taylor-Massey (61),-79.3006179542788,43.6944140148806
